"quality","fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol"
5,-0.998341768452278,0.384646601652129,-0.980361882378226,-0.814320503714132,0.620794606485369,0.236276340468231,0.813256916117389,-0.446417904776257,-0.179423672348166,-0.763094309294857,-1.33156823079402
5,-0.366209526333279,-0.0552580412604792,0.457001388337232,2.10882880761787,-0.390999947084415,0.418918524125801,1.45202917805983,0.560145386319445,0.273963329911831,1.0506470060927,0.228691253234575
5,-2.11205551713021,0.565633714936069,-1.39103710258264,-1.39153540429321,0.357264802304641,0.330453077744058,0.675957832016611,-1.29852955469613,1.69964495948148,-0.982118961677476,-0.415291054347733
5,-0.157844137275677,0.54016363940316,0.0976605706583671,-1.39153540429321,1.0856300693091,-0.509137246877887,-0.330915666047529,0.348715273054666,-0.310740994226747,2.79543991770515,-1.48000249222317
5,0.502501305896389,0.590979846970018,-0.467017857122705,1.43676988281624,2.16454073768451,2.05038529764564,1.95070279878354,0.98224365177781,-0.979652266463261,1.38441736013239,-1.33156823079402
5,0.502501305896389,0.590979846970018,-0.415683454597153,1.48436925201624,2.08671462625271,2.02204978673014,1.97973417357909,0.98224365177781,-0.911815511146252,1.56250847699393,-1.33156823079402
7,0.279219213840819,-1.5439790964625,1.48368943884827,-0.814320503714132,0.460110129444934,1.47268130583709,1.46586001224703,0.0840696499100193,-0.0489046369933224,0.803928589777269,0.228691253234575
5,0.0373273809703686,0.278269243934556,0.0463261681328153,-1.08425680394803,3.53668640775413,0.330453077744058,0.601976737676033,0.0310927305514338,-1.32208879485237,2.40439207511494,-1.18789638143434
4,-0.438845257111016,0.437010778793554,-0.980361882378226,1.68697215524076,0.249083910946405,-1.10080529702457,-0.330915666047529,0.348715273054666,0.465378997740763,-1.21957782026797,-1.63341200012393
6,-0.0913878505570818,-1.23106917702105,1.22701742622051,-0.814320503714132,3.41720648937644,0.418918524125801,0.601976737676033,0.0840696499100193,-1.81086504566697,1.99348012830175,-1.33156823079402
6,0.502501305896389,-2.0684437489946,1.07301421864386,-0.814320503714132,-0.112572701071007,1.19826929130341,0.699784430852759,0.0310927305514338,0.528806858336296,-0.87043707162045,-1.04878537017368
5,-0.295201774561319,-0.735662618627725,0.200329375709471,0.154573561572691,0.0957082035926919,0.8600167357381,0.938424865259947,0.771321376865523,1.33675775415555,0.190196279857454,-0.656956031013604
5,-0.0913878505570818,-0.47631760400363,-0.313014649546049,-1.39153540429321,0.880833957625382,-0.355391709678455,0.0144549990388033,-0.0749089540560932,-0.911815511146252,1.49373740659945,-0.914044176058495
5,0.279219213840819,-0.113143129205284,-0.82635867480157,0.154573561572691,0.173765564114071,-0.509137246877887,0.856219272389416,0.0310927305514338,-0.911815511146252,-0.87043707162045,-1.04878537017368
6,-0.828659012006699,-0.669383671013152,-0.672355467224914,0.295635642127827,0.211757029145536,0.727267718490972,0.124977120575611,0.0310927305514338,0.780660950894482,0.0428152265319337,-0.656956031013604
5,-1.36496753257997,-0.735662618627725,-0.56968666217381,-2.15261125528576,0.0147416894480712,-0.216311953822098,-0.659529052575102,-0.659060685360571,0.209776988544801,-0.560466664908587,-1.18789638143434
5,-0.295201774561319,-0.604091621038519,-0.159011441969393,-0.814320503714132,0.0147416894480712,-1.69247334717126,-1.70518564813885,-0.287103886163586,-0.179423672348166,-0.283508538340089,-0.914044176058495
5,-0.0913878505570818,-0.47631760400363,-0.313014649546049,-1.39153540429321,0.880833957625382,-0.355391709678455,0.0144549990388033,-0.0749089540560932,-0.911815511146252,1.49373740659945,-0.914044176058495
5,-0.667136839909196,1.02768770382746,-1.39103710258264,-0.575471515223571,0.0147416894480712,0.135599668344286,-0.0643235593033296,0.24290479296548,1.02959493019559,-0.659846330651998,-1.04878537017368
6,-0.157844137275677,0.715906055994513,-1.39103710258264,-0.362761548305389,0.0957082035926919,-0.681010134713601,-1.17400175698531,-0.180974475871205,0.465378997740763,-0.283508538340089,-0.534274130009631
5,-0.998341768452278,0.862040812216766,-1.03169628490378,0.295635642127827,0.357264802304641,0.418918524125801,1.1426221718005,-0.499554577516475,0.273963329911831,-0.763094309294857,-0.187839787520304
6,-0.828659012006699,0.909884113154049,-1.39103710258264,0.424334810808681,0.853601363826211,0.795151258635561,0.0144549990388033,-0.0749089540560932,0.967631495566811,-0.46474511678755,0.325526537571424
5,0.160750600034089,0.765062315072169,-0.775024272276018,0.154573561572691,0.135089557983855,0.236276340468231,1.59721773467029,-0.0749089540560932,-0.911815511146252,0.260373357525242,-0.534274130009631
6,-0.828659012006699,0.514567990842667,-0.775024272276018,2.53995070085203,-0.29438480062116,1.66753471523686,1.15980600958375,1.3507483511557,0.905488716448831,-0.982118961677476,-1.04878537017368
5,-2.61468464663673,-1.23106917702105,-0.107677039443841,-0.814320503714132,0.797951169624911,0.0274588727303255,0.441316410866392,-0.552707260904831,0.465378997740763,-0.659846330651998,-1.33156823079402
6,-0.157844137275677,0.715906055994513,-1.39103710258264,1.99254917184088,0.249083910946405,-1.36685492213611,-1.00702672370116,0.98224365177781,0.592047891384108,-0.659846330651998,-0.783491675048297
6,-0.157844137275677,0.488845104623272,-0.672355467224914,0.295635642127827,0.249083910946405,-2.11226850948223,-1.26549474368753,0.401596647668913,0.717973854693062,-0.197642347254576,0.511189823722778
7,0.0373273809703686,-0.80296927395312,0.0463261681328153,-0.172227066830783,-0.65146983463555,0.0274588727303255,-0.282855156417384,0.0310927305514338,-0.509235306590818,0.695285028689858,-0.656956031013604
4,-1.99581844359689,2.71811014299684,-0.929027479852674,-1.74417383836269,2.11310871749465,-0.875863544113372,-0.930378367502196,-1.45875875367695,1.21441944482716,-1.47785680735,-0.534274130009631
5,-0.513169057365276,-0.352061705017738,0.457001388337232,2.07295581057221,-0.247552752255419,-0.0893420845669144,1.22653123149976,0.560145386319445,0.145398184097095,1.18373058505174,0.228691253234575
5,-0.513169057365276,-0.352061705017738,0.457001388337232,2.07295581057221,-0.247552752255419,-0.0893420845669144,1.22653123149976,0.560145386319445,0.145398184097095,1.18373058505174,0.228691253234575
4,0.448300211776715,0.54016363940316,0.148994973183919,0.750279938262322,0.32181977143914,0.418918524125801,0.323110534695042,0.454462120501602,-0.310740994226747,-1.0984039858272,-1.18789638143434
6,-0.366209526333279,-0.113143129205284,-0.364349052071601,0.542186660803665,3.37417612202359,-0.681010134713601,-1.36330243686425,0.0310927305514338,-0.642591730329232,1.45814749433398,0.228691253234575
5,0.0373273809703686,0.789471668820622,-0.261680247020497,-0.00065763772244561,-0.491785883793599,-0.509137246877887,-0.659529052575102,0.0310927305514338,-0.0489046369933224,2.25727279615815,0.0264909565177323
5,-0.912439857519218,0.837959601486062,-1.28836829753154,-0.814320503714132,-1.73327952903604,-1.36685492213611,-1.70518564813885,-0.287103886163586,1.09138005253581,-0.982118961677476,-0.914044176058495
4,-3.50566179502691,0.0584620858006843,-0.621021064699362,-0.172227066830783,-1.418201305087,-0.681010134713601,0.813256916117389,-1.77965275432365,3.53779921561159,-0.560466664908587,2.07245667955402
5,-0.22576480448348,1.99092484802502,0.816342206016096,-0.00065763772244561,1.0856300693091,0.795151258635561,1.60970811731524,0.137030629169616,-0.376702075897316,0.695285028689858,-1.33156823079402
5,0.393041829406593,-1.46336013476543,1.27835182874606,-1.39153540429321,1.06122539163015,-0.0893420845669144,0.0144549990388033,0.0840696499100193,-0.376702075897316,-0.372486336651169,-0.914044176058495
5,-1.2696645977175,-0.669383671013152,-0.210345844494945,-1.39153540429321,-0.65146983463555,-1.36685492213611,-1.58183403397831,-0.499554577516475,0.209776988544801,-0.560466664908587,-1.33156823079402
5,-2.11205551713021,-1.30698877569034,0.508335790862784,-2.15261125528576,-0.247552752255419,-0.0893420845669144,1.36608472783212,-0.71226143930348,0.0808257588934264,-0.372486336651169,-1.33156823079402
5,0.448300211776715,0.789471668820622,-0.0563426369182889,-1.08425680394803,-0.247552752255419,-1.69247334717126,-0.659529052575102,0.189975674724434,-1.04770403562725,0.750377587618379,-1.33156823079402
6,-1.08645132069848,0.0584620858006843,-1.18569949248043,-0.00065763772244561,-0.491785883793599,-0.681010134713601,-1.26549474368753,-0.605875961374162,0.592047891384108,0.0428152265319337,-1.04878537017368
6,-1.08645132069848,-0.0552580412604792,-1.18569949248043,-0.172227066830783,-0.543838217545487,-1.10080529702457,-1.36330243686425,-0.659060685360571,0.528806858336296,0.117714730772151,-1.04878537017368
5,0.336693022241527,-0.80296927395312,0.457001388337232,0.928062649949115,0.0555997974449399,1.24773955292589,1.67056077517388,0.137030629169616,-0.709581847692045,-0.560466664908587,-1.04878537017368
6,-0.295201774561319,0.0019365172403978,-0.621021064699362,0.750279938262322,0.986025072599691,1.38681930878225,0.97780654374657,-0.659060685360571,-0.911815511146252,0.0428152265319337,-0.0790985046402071
5,-0.22576480448348,0.590979846970018,-1.18569949248043,1.43676988281624,0.173765564114071,0.981689927814348,0.291952153859763,0.560145386319445,0.209776988544801,-0.87043707162045,-0.914044176058495
5,1.12377248671583,-0.539748228443744,1.53502384137382,1.21530822296831,-0.440852979299079,-1.69247334717126,-1.84030205396468,0.189975674724434,-1.81086504566697,0.0428152265319337,-0.783491675048297
5,-0.366209526333279,0.641306629204854,-0.775024272276018,1.89816306392354,1.01143033829991,1.99315314027201,1.55907240396236,0.824075715550441,-0.310740994226747,0.906653930363614,-1.04878537017368
5,-0.157844137275677,0.437010778793554,-0.467017857122705,0.154573561572691,-0.156677012243281,0.418918524125801,0.55042017384613,0.401596647668913,0.780660950894482,-0.283508538340089,-0.299859593295625
6,-0.513169057365276,-0.735662618627725,0.200329375709471,0.295635642127827,-0.247552752255419,-0.509137246877887,0.323110534695042,-0.287103886163586,0.655103194258379,-0.763094309294857,-1.04878537017368
5,0.448300211776715,-0.669383671013152,0.66233899843944,-0.00065763772244561,-0.0268897708392057,0.581222636948346,0.496917625826608,0.66576512147043,0.8431655516523,0.117714730772151,-1.33156823079402
5,-0.22576480448348,0.933648686869662,1.12434862116941,-0.814320503714132,1.10971572905319,0.656071502779203,1.58461632494618,0.0310927305514338,-0.642591730329232,0.58020572931856,-1.18789638143434
7,-0.366209526333279,0.0584620858006843,-0.56968666217381,-0.575471515223571,0.211757029145536,-0.0893420845669144,-0.0643235593033296,0.0310927305514338,0.465378997740763,-0.0346232271467501,-0.914044176058495
5,-0.746917242117035,1.14302793732126,-1.13436508995488,-0.362761548305389,0.0555997974449399,0.0274588727303255,0.55042017384613,-0.0749089540560932,0.528806858336296,-0.46474511678755,-0.534274130009631
5,-0.589244099197219,1.09717868365983,-1.13436508995488,1.77043572966627,0.249083910946405,-1.69247334717126,-1.70518564813885,-0.287103886163586,0.655103194258379,-2.98710140529294,0.600212517667743
5,-0.589244099197219,1.09717868365983,-1.13436508995488,1.77043572966627,0.249083910946405,-1.69247334717126,-1.70518564813885,-0.287103886163586,0.655103194258379,-2.98710140529294,0.600212517667743
5,-0.366209526333279,0.0584620858006843,-0.82635867480157,-1.74417383836269,-0.0268897708392057,-0.216311953822098,0.0890853488336125,0.0310927305514338,0.717973854693062,-0.372486336651169,-0.783491675048297
5,-1.08645132069848,1.00432851635483,-1.03169628490378,-1.39153540429321,-0.156677012243281,-1.10080529702457,-1.26549474368753,-0.287103886163586,0.8431655516523,-0.372486336651169,0.419659520931904
5,0.709349222803471,-1.23106917702105,1.53502384137382,-0.362761548305389,-0.247552752255419,1.09399401572646,0.813256916117389,0.0840696499100193,-0.179423672348166,1.00392492064506,0.419659520931904
6,-0.0263464279134727,1.00432851635483,-1.13436508995488,-0.575471515223571,-0.247552752255419,-0.681010134713601,-0.930378367502196,-0.287103886163586,0.209776988544801,1.62824237472282,0.228691253234575
6,-0.22576480448348,0.641306629204854,-0.980361882378226,-0.575471515223571,-0.156677012243281,0.236276340468231,-0.432219413424013,-0.0219001353037305,0.0808257588934264,-0.763094309294857,-0.914044176058495
5,-0.22576480448348,0.837959601486062,-0.210345844494945,-0.172227066830783,0.32181977143914,0.418918524125801,1.36608472783212,-0.287103886163586,0.0808257588934264,-1.47785680735,-0.914044176058495
5,-0.22576480448348,0.933648686869662,-0.261680247020497,-0.575471515223571,0.173765564114071,0.502325965579771,1.33623837787211,-0.340192565524611,0.0160585447818027,-1.47785680735,-0.914044176058495
4,0.160750600034089,0.862040812216766,-0.0563426369182889,-0.172227066830783,0.173765564114071,-0.216311953822098,0.227502452913108,0.454462120501602,0.0160585447818027,-0.87043707162045,-1.33156823079402
5,0.901604448828449,-1.23106917702105,1.38102063379717,0.424334810808681,0.525921139851892,1.14706288080194,1.15980600958375,0.876814203364942,-0.179423672348166,1.14050523026259,-0.783491675048297
5,0.448300211776715,-0.604091621038519,1.89436465905269,-0.00065763772244561,0.49328100482204,-0.509137246877887,0.194144460683037,0.98224365177781,1.458402924868,0.260373357525242,0.228691253234575
5,0.448300211776715,-0.604091621038519,1.89436465905269,-0.00065763772244561,0.49328100482204,-0.509137246877887,0.194144460683037,0.98224365177781,1.458402924868,0.260373357525242,0.228691253234575
6,-0.912439857519218,1.36683809684154,-1.39103710258264,0.295635642127827,0.825976930416107,0.135599668344286,-0.282855156417384,-0.0749089540560932,1.33675775415555,-0.659846330651998,0.419659520931904
5,-0.998341768452278,1.21110537497014,-0.775024272276018,-0.362761548305389,0.249083910946405,-0.0893420845669144,1.10761670784575,-0.499554577516475,0.465378997740763,-0.982118961677476,-0.187839787520304
4,0.160750600034089,0.616203630947625,-0.364349052071601,-1.74417383836269,0.0147416894480712,1.09399401572646,1.67056077517388,0.24290479296548,-0.979652266463261,2.08800926690664,-1.48000249222317
5,-1.46287735050898,-0.352061705017738,-0.364349052071601,-1.39153540429321,-0.491785883793599,-2.11226850948223,-1.26549474368753,-0.499554577516475,0.655103194258379,-0.560466664908587,-1.33156823079402
5,-0.157844137275677,-0.47631760400363,2.202371074206,-0.575471515223571,3.87337597361886,0.795151258635561,0.856219272389416,0.348715273054666,-1.18445809794522,2.40439207511494,-1.04878537017368
5,-0.438845257111016,-0.0552580412604792,1.0216798161183,-0.362761548305389,0.249083910946405,0.727267718490972,0.97780654374657,0.137030629169616,0.337958355521631,-0.46474511678755,-1.48000249222317
5,-0.513169057365276,0.837959601486062,-0.0563426369182889,-0.814320503714132,3.6659961696523,0.330453077744058,0.469389590789685,0.0840696499100193,-0.979652266463261,2.13266494810559,-1.04878537017368
6,-1.36496753257997,-1.38439243618596,1.07301421864386,-0.814320503714132,-0.491785883793599,0.502325965579771,0.723217183524537,-0.446417904776257,0.8431655516523,0.955944131312662,0.0264909565177323
5,-0.828659012006699,0.224224610345409,-0.621021064699362,-0.00065763772244561,-0.156677012243281,0.581222636948346,0.124977120575611,-0.340192565524611,0.655103194258379,-0.283508538340089,-0.187839787520304
6,0.336693022241527,-0.113143129205284,0.0463261681328153,-0.575471515223571,0.986025072599691,0.656071502779203,1.85986145505282,0.24290479296548,-2.60215549586352,3.14555517045631,-0.415291054347733
5,-0.22576480448348,-0.113143129205284,-0.0563426369182889,-0.575471515223571,-0.882153491047414,-0.509137246877887,-0.236370688372061,-0.0749089540560932,0.528806858336296,0.117714730772151,-0.783491675048297
5,0.709349222803471,-0.735662618627725,0.867676608541648,-0.172227066830783,0.907683888504141,1.43038173658346,1.74029528842732,0.560145386319445,-1.11597218597932,2.2959528841718,-0.914044176058495
5,-0.746917242117035,0.590979846970018,-0.980361882378226,-0.814320503714132,-0.156677012243281,-0.681010134713601,-0.599194446708166,0.560145386319445,1.09138005253581,-0.87043707162045,-1.63341200012393
5,-0.0913878505570818,0.0584620858006843,-0.0563426369182889,-0.575471515223571,-0.0268897708392057,1.73873093094863,1.90095561523696,-0.180974475871205,-0.509235306590818,-0.763094309294857,-0.914044176058495
6,0.336693022241527,-0.113143129205284,0.0463261681328153,-0.575471515223571,0.986025072599691,0.656071502779203,1.85986145505282,0.24290479296548,-2.60215549586352,3.14555517045631,-0.415291054347733
5,0.336693022241527,-0.113143129205284,0.0976605706583671,-0.362761548305389,0.986025072599691,0.581222636948346,1.82823971442929,0.24290479296548,-2.60215549586352,3.16651375259743,-0.534274130009631
5,-0.22576480448348,-0.113143129205284,-0.0563426369182889,-0.575471515223571,-0.882153491047414,-0.509137246877887,-0.236370688372061,-0.0749089540560932,0.528806858336296,0.117714730772151,-0.783491675048297
4,-2.89143581474431,2.31811712560286,-1.18569949248043,-2.15261125528576,-2.18476530942368,1.7035669894134,1.19356115807346,-1.5656588435361,2.69571814197351,-1.47785680735,0.228691253234575
6,-3.34379066292309,0.488845104623272,-0.518352259648257,0.154573561572691,-1.13630721014625,0.418918524125801,1.50656087259245,-1.88674667929668,3.26075904667476,-0.197642347254576,1.9689370194885
5,-0.912439857519218,1.32277562868405,-1.39103710258264,0.928062649949115,0.769514268911991,-0.681010134713601,-0.659529052575102,-0.127933732109478,0.905488716448831,-0.560466664908587,0.419659520931904
5,-0.746917242117035,-0.0552580412604792,-0.107677039443841,-0.362761548305389,-0.440852979299079,-2.11226850948223,-0.722546060868706,-0.234031191751331,-0.376702075897316,0.0428152265319337,-1.33156823079402
5,-0.295201774561319,1.85101367093371,-1.08303068742933,0.424334810808681,-0.0268897708392057,-1.36685492213611,-1.84030205396468,-0.0219001353037305,0.528806858336296,-0.560466664908587,-0.534274130009631
6,0.0373273809703686,0.196981059864807,-0.467017857122705,-0.575471515223571,0.0147416894480712,0.0274588727303255,-0.0643235593033296,0.24290479296548,-0.0489046369933224,-0.283508538340089,-1.63341200012393
6,0.160750600034089,0.54016363940316,0.148994973183919,-0.172227066830783,0.173765564114071,-0.216311953822098,0.441316410866392,0.24290479296548,0.592047891384108,-0.114729763531377,-0.0790985046402071
6,-0.157844137275677,-0.0552580412604792,0.148994973183919,-0.575471515223571,-0.201660495134234,-0.681010134713601,-0.722546060868706,-0.446417904776257,0.0160585447818027,-0.560466664908587,0.129049235154084
6,0.0373273809703686,0.196981059864807,-0.467017857122705,-0.575471515223571,0.0147416894480712,0.0274588727303255,-0.0643235593033296,0.24290479296548,-0.0489046369933224,-0.283508538340089,-1.63341200012393
5,0.0373273809703686,0.358261252824293,-0.261680247020497,-0.172227066830783,-0.112572701071007,-0.0893420845669144,0.813256916117389,-0.0219001353037305,-0.114064975919737,-1.0984039858272,-1.33156823079402
5,-0.589244099197219,-0.113143129205284,-0.159011441969393,-0.00065763772244561,-0.440852979299079,-1.36685492213611,-0.024387136431018,-0.393297236254426,0.145398184097095,-1.47785680735,-1.04878537017368
5,0.0373273809703686,0.358261252824293,-0.261680247020497,-0.172227066830783,-0.112572701071007,-0.0893420845669144,0.813256916117389,-0.0219001353037305,-0.114064975919737,-1.0984039858272,-1.33156823079402
5,-0.157844137275677,-0.604091621038519,2.0997022691549,-1.08425680394803,3.88219064540471,0.502325965579771,0.89791784497219,0.295817990280672,-1.53020333413967,2.45470650035465,-1.18789638143434
5,-1.46287735050898,0.641306629204854,0.200329375709471,-1.08425680394803,0.32181977143914,0.236276340468231,0.791277417554973,0.0840696499100193,0.967631495566811,1.00392492064506,-1.18789638143434
6,-0.0263464279134727,-1.15656010434245,1.32968623127162,0.424334810808681,0.426393972637889,0.502325965579771,1.10761670784575,0.454462120501602,0.401763202468897,1.0506470060927,-0.783491675048297
5,0.0373273809703686,1.36683809684154,1.27835182874606,-0.362761548305389,1.2699365688157,1.55377066426084,2.02683648833698,0.0840696499100193,-0.642591730329232,0.458111584588097,-1.18789638143434
5,-0.157844137275677,0.278269243934556,-0.415683454597153,-0.814320503714132,0.825976930416107,-0.0893420845669144,0.353598790601966,-0.180974475871205,-0.776781637125491,1.56250847699393,-0.914044176058495
5,0.220584307444017,0.590979846970018,-0.929027479852674,-0.00065763772244561,0.173765564114071,-0.216311953822098,1.53305976111627,-0.180974475871205,-1.04770403562725,0.260373357525242,-0.534274130009631
5,0.220584307444017,0.488845104623272,-0.877693077327122,-0.00065763772244561,0.211757029145536,0.135599668344286,1.57190189658609,-0.180974475871205,-1.04770403562725,0.260373357525242,-0.534274130009631
6,1.08083695958642,-1.30698877569034,0.867676608541648,0.154573561572691,0.0147416894480712,0.795151258635561,0.323110534695042,1.08760977286233,0.0808257588934264,0.328352508232009,-0.656956031013604
5,-0.157844137275677,0.278269243934556,-0.415683454597153,-0.814320503714132,0.825976930416107,-0.0893420845669144,0.353598790601966,-0.180974475871205,-0.776781637125491,1.56250847699393,-0.914044176058495
6,0.758715544755883,-0.669383671013152,0.200329375709471,-0.00065763772244561,0.392117429385376,0.0274588727303255,0.746268898898083,-0.0749089540560932,-1.60002555891583,0.0428152265319337,0.228691253234575
6,0.160750600034089,0.169587128631425,0.0463261681328153,-0.575471515223571,-0.112572701071007,-0.216311953822098,0.124977120575611,0.560145386319445,0.528806858336296,-0.114729763531377,-0.299859593295625
6,-0.157844137275677,0.278269243934556,-0.775024272276018,-0.362761548305389,0.0957082035926919,-0.875863544113372,-0.380662849594111,0.137030629169616,0.401763202468897,-1.21957782026797,-1.04878537017368
6,0.448300211776715,0.224224610345409,-1.18569949248043,-0.00065763772244561,1.20300294345059,0.135599668344286,0.601976737676033,-0.287103886163586,-0.642591730329232,-0.197642347254576,0.600212517667743
6,-0.746917242117035,0.933648686869662,-0.980361882378226,-0.814320503714132,0.620794606485369,0.795151258635561,1.2587519198104,-0.446417904776257,0.209776988544801,-0.763094309294857,-1.33156823079402
5,-0.513169057365276,2.50298554806878,-0.929027479852674,-1.08425680394803,2.18960415936887,-0.355391709678455,1.2587519198104,-0.287103886163586,-0.0489046369933224,-0.46474511678755,-1.63341200012393
6,0.448300211776715,0.224224610345409,-1.18569949248043,-0.00065763772244561,1.20300294345059,0.135599668344286,0.601976737676033,-0.287103886163586,-0.642591730329232,-0.197642347254576,0.600212517667743
5,-0.513169057365276,0.957310159473981,-1.39103710258264,0.424334810808681,-0.201660495134234,-2.11226850948223,-1.46836154871368,0.66576512147043,1.15298788590259,-0.982118961677476,-1.33156823079402
5,-0.0263464279134727,1.02768770382746,-1.39103710258264,0.542186660803665,0.0147416894480712,-0.216311953822098,-0.105417719487462,0.454462120501602,0.8431655516523,-0.87043707162045,-0.914044176058495
5,-0.157844137275677,-0.0552580412604792,-0.518352259648257,-1.39153540429321,0.0957082035926919,0.727267718490972,1.45202917805983,-0.393297236254426,0.528806858336296,-1.47785680735,-0.914044176058495
5,0.555676883735435,0.590979846970018,-1.18569949248043,-0.575471515223571,1.72881830618251,1.09399401572646,1.27459174112991,0.876814203364942,-0.979652266463261,0.5200743582108,-1.04878537017368
5,0.0996786904377147,3.38933825238311,-1.39103710258264,-1.08425680394803,0.0555997974449399,-2.11226850948223,-1.58183403397831,-0.180974475871205,1.39766649059777,-1.34595006872546,0.600212517667743
5,0.0373273809703686,3.38933825238311,-1.39103710258264,-0.814320503714132,0.0957082035926919,-2.11226850948223,-1.58183403397831,-0.180974475871205,1.458402924868,-1.47785680735,0.600212517667743
7,-0.0263464279134727,0.437010778793554,-0.56968666217381,-0.814320503714132,-0.707139097174226,-2.11226850948223,-1.17400175698531,-0.287103886163586,0.717973854693062,1.52851538420708,0.228691253234575
5,-1.56350915787687,-0.80296927395312,-0.621021064699362,-0.814320503714132,-0.34218915985281,-1.10080529702457,-0.930378367502196,-0.659060685360571,0.717973854693062,-0.46474511678755,-1.04878537017368
5,-0.0263464279134727,1.18850441999401,1.48368943884827,-0.362761548305389,1.18012647886703,1.24773955292589,1.83885885965956,0.0310927305514338,-0.442866427786415,0.260373357525242,-1.04878537017368
5,-2.11205551713021,-0.0552580412604792,-0.929027479852674,0.154573561572691,-1.81801817073174,0.418918524125801,1.40970814695573,-1.61913309510127,1.99743496485428,0.0428152265319337,2.02129406654967
5,-2.11205551713021,-0.0552580412604792,-0.929027479852674,0.154573561572691,-1.81801817073174,0.418918524125801,1.40970814695573,-1.61913309510127,1.99743496485428,0.0428152265319337,2.02129406654967
6,-1.08645132069848,-0.0552580412604792,-1.33970270005709,-1.74417383836269,-1.0060530612351,0.418918524125801,-0.485721961443535,-0.818711062832097,0.592047891384108,-0.372486336651169,-0.534274130009631
6,-0.0913878505570818,2.39270306047909,-1.13436508995488,-0.00065763772244561,0.173765564114071,0.0274588727303255,-0.330915666047529,-0.446417904776257,-0.575809980697521,-0.659846330651998,-0.415291054347733
5,0.220584307444017,1.18850441999401,-0.82635867480157,-0.575471515223571,0.392117429385376,0.330453077744058,0.768951770960185,-0.127933732109478,-0.776781637125491,1.14050523026259,-0.783491675048297
5,0.160750600034089,1.05094839768126,-0.621021064699362,-0.814320503714132,0.357264802304641,-0.355391709678455,0.496917625826608,0.0310927305514338,-0.509235306590818,0.906653930363614,-0.914044176058495
5,-0.589244099197219,-0.571803638350441,0.457001388337232,-0.362761548305389,0.0555997974449399,0.0274588727303255,0.291952153859763,0.24290479296548,1.09138005253581,0.117714730772151,-1.33156823079402
5,-0.157844137275677,0.278269243934556,-0.415683454597153,-0.172227066830783,0.0555997974449399,0.236276340468231,1.49312333824396,-0.287103886163586,0.145398184097095,-0.763094309294857,-0.914044176058495
5,-0.157844137275677,0.278269243934556,-0.415683454597153,-0.362761548305389,0.0555997974449399,0.418918524125801,1.53305976111627,-0.287103886163586,0.0808257588934264,-0.763094309294857,-0.914044176058495
5,0.220584307444017,1.18850441999401,-0.82635867480157,-0.575471515223571,0.392117429385376,0.330453077744058,0.768951770960185,-0.127933732109478,-0.776781637125491,1.14050523026259,-0.783491675048297
5,0.160750600034089,1.05094839768126,-0.621021064699362,-0.814320503714132,0.357264802304641,-0.355391709678455,0.496917625826608,0.0310927305514338,-0.509235306590818,0.906653930363614,-0.914044176058495
